% time	cellId	IMSI	RNTI	txMode	layer	mcs	size	rv	ndi	correct
1057	4	39	74	0	0	0	165	0	1	0
1057	7	61	7	0	0	10	935	0	1	1
1058	7	68	5	0	0	4	437	0	1	1
1059	5	46	56	0	0	0	165	0	1	0
1059	7	66	11	0	0	4	437	0	1	1
1060	1	1	6	0	0	0	165	0	1	1
1060	4	32	110	0	0	0	165	0	1	0
1060	7	67	12	0	0	4	437	0	1	1
1061	1	9	23	0	0	0	165	1	0	1
1061	7	64	8	0	0	18	1980	0	1	1
1062	7	69	1	0	0	16	1836	0	1	1
1063	4	35	145	0	0	0	165	0	1	0
1063	7	65	4	0	0	6	621	0	1	1
1064	7	62	6	0	0	6	621	0	1	1
1065	7	63	3	0	0	14	1527	0	1	1
1066	1	9	23	0	0	0	165	0	1	0
1066	7	70	2	0	0	12	1191	0	1	1
1067	7	61	7	0	0	10	935	0	1	1
1068	5	43	23	0	0	0	165	0	1	0
1068	7	68	5	0	0	4	437	0	1	1
1069	7	66	11	0	0	4	437	0	1	1
1070	1	4	3	0	0	0	165	0	1	1
1070	4	35	145	0	0	0	165	1	0	0
1070	7	67	12	0	0	4	437	0	1	1
1071	1	1	6	0	0	0	165	0	1	1
1071	7	64	8	0	0	18	1980	0	1	1
1072	7	69	1	0	0	16	1836	0	1	1
1073	7	63	3	0	0	14	1527	0	1	1
1074	7	70	2	0	0	12	1191	0	1	1
1075	7	65	4	0	0	6	621	0	1	1
1076	1	2	19	0	0	0	165	0	1	0
1076	4	35	145	0	0	0	165	0	1	0
1076	7	61	7	0	0	10	935	0	1	1
1077	7	62	6	0	0	6	621	0	1	1
1078	7	68	5	0	0	4	437	0	1	1
1079	1	3	58	0	0	0	165	0	1	0
1079	7	66	11	0	0	4	437	0	1	1
1080	7	67	12	0	0	4	437	0	1	1
1081	1	4	3	0	0	0	165	0	1	1
1081	2	17	21	0	0	0	165	0	1	0
1081	7	64	8	0	0	18	1980	0	1	1
1082	1	1	6	0	0	0	165	0	1	1
1082	4	34	89	0	0	0	165	0	1	0
1082	7	69	1	0	0	16	1836	0	1	1
1083	7	63	3	0	0	14	1527	0	1	1
1084	7	70	2	0	0	12	1191	0	1	1
1085	1	7	8	0	0	0	165	0	1	0
1085	3	28	219	0	0	0	165	0	1	0
1085	7	61	7	0	0	10	935	0	1	1
1086	7	65	4	0	0	6	621	0	1	1
1087	7	68	5	0	0	4	437	0	1	1
1088	1	2	19	0	0	0	165	0	1	0
1088	7	62	6	0	0	6	621	0	1	1
1089	7	66	11	0	0	4	437	0	1	1
1090	7	67	12	0	0	4	437	0	1	1
1091	7	64	8	0	0	18	1980	0	1	1
1092	3	28	219	0	0	0	165	1	0	0
1092	7	69	1	0	0	16	1836	0	1	1
1093	7	63	3	0	0	14	1527	0	1	1
1094	1	4	3	0	0	0	165	0	1	0
1094	7	70	2	0	0	12	1191	0	1	1
1095	7	61	7	0	0	10	935	0	1	1
1096	2	19	62	0	0	0	165	0	1	0
1096	7	68	5	0	0	4	437	0	1	1
1097	5	44	105	0	0	0	165	0	1	0
1097	7	66	11	0	0	4	437	0	1	1
1098	7	65	4	0	0	6	621	0	1	1
1099	2	14	108	0	0	0	165	0	1	0
1099	7	67	12	0	0	4	437	0	1	1
1100	1	2	19	0	0	0	165	0	1	0
1100	4	40	33	0	0	0	165	0	1	0
1100	7	62	6	0	0	6	621	0	1	1
1101	7	64	8	0	0	18	1980	0	1	1
1102	1	9	23	0	0	0	165	0	1	0
1102	7	69	1	0	0	16	1836	0	1	1
1103	1	5	49	0	0	0	165	0	1	0
1103	7	63	3	0	0	14	1527	0	1	1
1104	7	70	2	0	0	12	1191	0	1	1
1105	4	31	93	0	0	0	165	0	1	0
1105	7	61	7	0	0	10	935	0	1	1
1106	1	4	3	0	0	0	165	0	1	1
1106	4	32	110	0	0	0	165	0	1	0
1106	7	68	5	0	0	4	437	0	1	1
1107	1	2	19	0	0	0	165	1	0	1
1107	7	66	11	0	0	4	437	0	1	1
1108	1	1	6	0	0	0	165	0	1	1
1108	7	67	12	0	0	4	437	0	1	1
1109	7	65	4	0	0	6	621	0	1	1
1110	7	62	6	0	0	6	621	0	1	1
1111	7	64	8	0	0	18	1980	0	1	1
1112	1	7	8	0	0	0	165	0	1	0
1112	2	13	116	0	0	0	165	0	1	0
1112	7	69	1	0	0	16	1836	0	1	1
1113	7	63	3	0	0	14	1527	0	1	1
1114	4	38	37	0	0	0	165	0	1	0
1114	7	70	2	0	0	12	1191	0	1	1
1115	4	37	42	0	0	0	165	0	1	0
1115	7	61	7	0	0	10	935	0	1	1
1116	2	18	36	0	0	0	165	0	1	0
1116	7	68	5	0	0	4	437	0	1	1
1117	7	66	11	0	0	4	437	0	1	1
1118	7	67	12	0	0	4	437	0	1	1
1119	4	32	110	0	0	0	165	0	1	0
1119	7	65	4	0	0	6	621	0	1	1
1120	1	4	3	0	0	0	165	0	1	1
1120	2	12	73	0	0	0	165	0	1	0
1120	7	64	8	0	0	18	1980	0	1	1
1121	7	69	1	0	0	16	1836	0	1	1
1122	2	14	108	0	0	0	165	0	1	0
1122	6	56	54	0	0	0	165	0	1	0
1122	7	62	6	0	0	6	621	0	1	1
1123	1	7	8	0	0	0	165	0	1	0
1123	7	63	3	0	0	14	1527	0	1	1
1124	2	13	116	0	0	0	165	0	1	0
1124	7	70	2	0	0	12	1191	0	1	1
1125	1	2	19	0	0	0	165	0	1	0
1125	2	20	15	0	0	0	165	0	1	0
1125	7	61	7	0	0	10	935	0	1	1
1126	1	9	23	0	0	0	165	0	1	0
1126	7	68	5	0	0	4	437	0	1	1
1127	7	66	11	0	0	4	437	0	1	1
1128	2	11	34	0	0	0	165	0	1	0
1128	7	67	12	0	0	4	437	0	1	1
1129	7	64	8	0	0	18	1980	0	1	1
1130	7	69	1	0	0	16	1836	0	1	1
1131	1	4	3	0	0	0	165	0	1	1
1131	7	65	4	0	0	6	621	0	1	1
1132	4	32	110	0	0	0	165	0	1	0
1132	7	63	3	0	0	14	1527	0	1	1
1133	7	70	2	0	0	12	1191	0	1	1
1134	4	33	126	0	0	0	165	0	1	0
1134	7	62	6	0	0	6	621	0	1	1
1135	3	25	123	0	0	0	165	0	1	0
1135	7	61	7	0	0	10	935	0	1	1
1136	1	7	8	0	0	0	165	0	1	0
1136	7	68	5	0	0	4	437	0	1	1
1137	5	48	77	0	0	0	165	0	1	0
1137	7	66	11	0	0	4	437	0	1	1
1138	7	67	12	0	0	4	437	0	1	1
1139	3	23	23	0	0	0	165	0	1	0
1139	7	64	8	0	0	18	1980	0	1	1
1140	7	69	1	0	0	16	1836	0	1	1
1141	7	63	3	0	0	14	1527	0	1	1
1142	7	70	2	0	0	12	1191	0	1	1
1143	7	65	4	0	0	6	621	0	1	1
1144	2	16	44	0	0	0	165	0	1	0
1144	4	32	110	0	0	0	165	0	1	0
1144	5	48	77	0	0	0	165	1	0	0
1144	7	61	7	0	0	10	935	0	1	1
1145	1	1	6	0	0	0	165	0	1	1
1145	4	36	121	0	0	0	165	0	1	0
1145	7	62	6	0	0	6	621	0	1	1
1146	1	8	7	0	0	0	165	0	1	0
1146	7	68	5	0	0	4	437	0	1	1
1147	1	7	8	0	0	0	165	0	1	0
1147	7	66	11	0	0	4	437	0	1	1
1148	2	14	108	0	0	0	165	0	1	0
1148	7	67	12	0	0	4	437	0	1	1
1149	1	2	19	0	0	0	165	0	1	0
1149	7	64	8	0	0	18	1980	0	1	1
1150	1	9	23	0	0	0	165	0	1	0
1150	5	42	12	0	0	0	165	0	1	0
1150	7	69	1	0	0	16	1836	0	1	1
1151	7	63	3	0	0	14	1527	0	1	1
1152	7	70	2	0	0	12	1191	0	1	1
1153	7	61	7	0	0	10	935	0	1	1
1154	1	7	8	0	0	0	165	1	0	1
1154	7	65	4	0	0	6	621	0	1	1
1155	7	62	6	0	0	6	621	0	1	1
1156	7	68	5	0	0	4	437	0	1	1
1157	7	66	11	0	0	4	437	0	1	1
1158	1	4	3	0	0	0	165	0	1	0
1158	7	67	12	0	0	4	437	0	1	1
1159	1	1	6	0	0	0	165	0	1	1
1159	7	64	8	0	0	18	1980	0	1	1
1160	7	69	1	0	0	16	1836	0	1	1
1161	7	63	3	0	0	14	1527	0	1	1
1162	7	70	2	0	0	12	1191	0	1	1
1163	1	2	19	0	0	0	165	0	1	0
1163	3	27	65	0	0	0	165	0	1	0
1163	7	61	7	0	0	10	935	0	1	1
1164	7	65	4	0	0	6	621	0	1	1
1165	1	4	3	0	0	0	165	1	0	1
1165	7	68	5	0	0	4	437	0	1	1
1166	1	5	49	0	0	0	165	0	1	0
1166	7	66	11	0	0	4	437	0	1	1
1167	7	62	6	0	0	6	621	0	1	1
1168	7	67	12	0	0	4	437	0	1	1
1169	7	64	8	0	0	18	1980	0	1	1
1170	7	69	1	0	0	16	1836	0	1	1
1171	1	1	6	0	0	0	165	0	1	1
1171	7	63	3	0	0	14	1527	0	1	1
1172	7	70	2	0	0	12	1191	0	1	1
1173	7	61	7	0	0	10	935	0	1	1
1174	6	54	55	0	0	0	165	0	1	0
1174	7	68	5	0	0	4	437	0	1	1
1175	7	66	11	0	0	4	437	0	1	1
1176	1	2	19	0	0	0	165	0	1	0
1176	7	65	4	0	0	6	621	0	1	1
1177	4	36	121	0	0	0	165	0	1	0
1177	7	67	12	0	0	4	437	0	1	1
1178	3	25	123	0	0	0	165	0	1	0
1178	7	62	6	0	0	6	621	0	1	1
1179	7	64	8	0	0	18	1980	0	1	1
1180	7	69	1	0	0	16	1836	0	1	1
1181	1	4	3	0	0	0	165	0	1	1
1181	7	63	3	0	0	14	1527	0	1	1
1182	1	1	6	0	0	0	165	0	1	1
1182	7	70	2	0	0	12	1191	0	1	1
1183	1	2	19	0	0	0	165	1	0	1
1183	2	17	21	0	0	0	165	0	1	0
1183	7	61	7	0	0	10	935	0	1	1
1184	7	68	5	0	0	4	437	0	1	1
1185	7	66	11	0	0	4	437	0	1	1
1186	4	31	93	0	0	0	165	0	1	0
1186	5	47	49	0	0	0	165	0	1	0
1186	7	67	12	0	0	4	437	0	1	1
1187	7	65	4	0	0	6	621	0	1	1
1188	1	9	23	0	0	0	165	0	1	0
1188	3	26	102	0	0	0	165	0	1	0
1188	7	64	8	0	0	18	1980	0	1	1
1189	2	15	99	0	0	0	165	0	1	0
1189	7	69	1	0	0	16	1836	0	1	1
1190	5	48	77	0	0	0	165	0	1	0
1190	6	60	8	0	0	0	165	0	1	0
1190	7	62	6	0	0	6	621	0	1	1
1191	3	28	219	0	0	0	165	0	1	0
1191	7	63	3	0	0	14	1527	0	1	1
1192	7	70	2	0	0	12	1191	0	1	1
1193	4	31	93	0	0	0	165	1	0	0
1193	7	61	7	0	0	10	935	0	1	1
1194	1	8	7	0	0	0	165	0	1	0
1194	6	56	54	0	0	0	165	0	1	0
1194	7	68	5	0	0	4	437	0	1	1
1195	7	66	11	0	0	4	437	0	1	1
1196	3	27	65	0	0	0	165	0	1	0
1196	7	67	12	0	0	4	437	0	1	1
1197	5	48	77	0	0	0	165	1	0	0
1197	7	64	8	0	0	18	1980	0	1	1
1198	7	69	1	0	0	16	1836	0	1	1
1199	7	65	4	0	0	6	621	0	1	1
1200	7	63	3	0	0	14	1527	0	1	1
1201	7	70	2	0	0	12	1191	0	1	1
1202	3	22	160	0	0	0	165	0	1	0
1202	7	62	6	0	0	6	621	0	1	1
1203	7	61	7	0	0	10	935	0	1	1
1204	1	4	3	0	0	0	165	0	1	0
1204	7	68	5	0	0	4	437	0	1	1
1205	1	1	6	0	0	0	165	0	1	1
1205	7	66	11	0	0	4	437	0	1	1
1206	7	67	12	0	0	4	437	0	1	1
1207	7	64	8	0	0	18	1980	0	1	1
1208	7	69	1	0	0	16	1836	0	1	1
1209	7	63	3	0	0	14	1527	0	1	1
1210	1	9	23	0	0	0	165	0	1	0
1210	7	70	2	0	0	12	1191	0	1	1
1211	7	65	4	0	0	6	621	0	1	1
1212	4	35	145	0	0	0	165	0	1	0
1212	7	61	7	0	0	10	935	0	1	1
1213	7	62	6	0	0	6	621	0	1	1
1214	4	38	37	0	0	0	165	0	1	0
1214	5	44	105	0	0	0	165	0	1	0
1214	7	68	5	0	0	4	437	0	1	1
1215	1	4	3	0	0	0	165	0	1	1
1215	7	66	11	0	0	4	437	0	1	1
1216	1	1	6	0	0	0	165	0	1	1
1216	7	67	12	0	0	4	437	0	1	1
1217	1	9	23	0	0	0	165	1	0	1
1217	2	18	36	0	0	0	165	0	1	0
1217	7	64	8	0	0	18	1980	0	1	1
1218	7	69	1	0	0	16	1836	0	1	1
1219	6	57	1	0	0	0	165	0	1	0
1219	7	63	3	0	0	14	1527	0	1	1
1220	2	12	73	0	0	0	165	0	1	0
1220	7	70	2	0	0	12	1191	0	1	1
1221	7	61	7	0	0	10	935	0	1	1
1222	3	26	102	0	0	0	165	0	1	0
1222	7	65	4	0	0	6	621	0	1	1
1223	7	62	6	0	0	6	621	0	1	1
1224	7	68	5	0	0	4	437	0	1	1
1225	5	44	105	0	0	0	165	0	1	0
1225	7	66	11	0	0	4	437	0	1	1
1226	1	4	3	0	0	0	165	0	1	1
1226	7	64	8	0	0	18	1980	0	1	1
1227	1	1	6	0	0	0	165	0	1	1
1227	4	37	42	0	0	0	165	0	1	0
1227	5	43	23	0	0	0	165	0	1	0
1227	7	67	12	0	0	4	437	0	1	1
1228	7	69	1	0	0	16	1836	0	1	1
1229	7	63	3	0	0	14	1527	0	1	1
1230	5	47	49	0	0	0	165	0	1	0
1230	7	70	2	0	0	12	1191	0	1	1
1231	7	61	7	0	0	10	935	0	1	1
1232	1	9	23	0	0	0	165	0	1	0
1232	7	65	4	0	0	6	621	0	1	1
1233	7	68	5	0	0	4	437	0	1	1
1234	7	62	6	0	0	6	621	0	1	1
1235	1	6	59	0	0	0	165	0	1	0
1235	7	66	11	0	0	4	437	0	1	1
1236	1	4	3	0	0	0	165	0	1	1
1236	7	64	8	0	0	18	1980	0	1	1
1237	1	1	6	0	0	0	165	0	1	1
1237	7	67	12	0	0	4	437	0	1	1
1238	7	69	1	0	0	16	1836	0	1	1
1239	3	30	59	0	0	0	165	0	1	0
1239	7	63	3	0	0	14	1527	0	1	1
1240	6	57	1	0	0	0	165	0	1	0
1240	7	70	2	0	0	12	1191	0	1	1
1241	7	61	7	0	0	10	935	0	1	1
1242	1	6	59	0	0	0	165	1	0	0
1242	3	24	94	0	0	0	165	0	1	0
1242	7	68	5	0	0	4	437	0	1	1
1243	7	65	4	0	0	6	621	0	1	1
1244	3	25	123	0	0	0	165	0	1	0
1244	7	66	11	0	0	4	437	0	1	1
1245	7	64	8	0	0	18	1980	0	1	1
1246	7	69	1	0	0	16	1836	0	1	1
1247	7	62	6	0	0	6	621	0	1	1
1248	7	67	12	0	0	4	437	0	1	1
1249	3	24	94	0	0	0	165	1	0	0
1249	7	63	3	0	0	14	1527	0	1	1
1250	1	1	6	0	0	0	165	0	1	1
1250	7	70	2	0	0	12	1191	0	1	1
1251	7	61	7	0	0	10	935	0	1	1
1252	7	68	5	0	0	4	437	0	1	1
1253	4	36	121	0	0	0	165	0	1	0
1253	7	66	11	0	0	4	437	0	1	1
1254	1	2	19	0	0	0	165	0	1	0
1254	7	64	8	0	0	18	1980	0	1	1
1255	1	9	23	0	0	0	165	0	1	0
1255	7	65	4	0	0	6	621	0	1	1
1256	7	69	1	0	0	16	1836	0	1	1
1257	7	67	12	0	0	4	437	0	1	1
1258	3	25	123	0	0	0	165	0	1	0
1258	7	62	6	0	0	6	621	0	1	1
1259	4	39	74	0	0	0	165	0	1	0
1259	7	63	3	0	0	14	1527	0	1	1
1260	4	36	121	0	0	0	165	1	0	0
1260	7	70	2	0	0	12	1191	0	1	1
1261	6	57	1	0	0	0	165	0	1	0
1261	7	61	7	0	0	10	935	0	1	1
1262	7	68	5	0	0	4	437	0	1	1
1263	1	8	7	0	0	0	165	0	1	0
1263	7	66	11	0	0	4	437	0	1	1
1264	3	27	65	0	0	0	165	0	1	0
1264	5	46	56	0	0	0	165	0	1	0
1264	7	64	8	0	0	18	1980	0	1	1
1265	7	69	1	0	0	16	1836	0	1	1
1266	7	67	12	0	0	4	437	0	1	1
1267	1	9	23	0	0	0	165	0	1	0
1267	7	65	4	0	0	6	621	0	1	1
1268	7	63	3	0	0	14	1527	0	1	1
1269	7	70	2	0	0	12	1191	0	1	1
1270	7	62	6	0	0	6	621	0	1	1
1271	2	19	62	0	0	0	165	0	1	0
1271	7	61	7	0	0	10	935	0	1	1
1272	1	4	3	0	0	0	165	0	1	1
1272	7	68	5	0	0	4	437	0	1	1
1273	7	64	8	0	0	18	1980	0	1	1
1274	1	9	23	0	0	0	165	1	0	1
1274	7	66	11	0	0	4	437	0	1	1
1275	1	8	7	0	0	0	165	0	1	0
1275	4	32	110	0	0	0	165	0	1	0
1275	7	69	1	0	0	16	1836	0	1	1
1276	7	67	12	0	0	4	437	0	1	1
1277	6	52	30	0	0	0	165	0	1	0
1277	7	63	3	0	0	14	1527	0	1	1
1278	1	2	19	0	0	0	165	0	1	0
1278	7	70	2	0	0	12	1191	0	1	1
1279	7	65	4	0	0	6	621	0	1	1
1280	4	38	37	0	0	0	165	0	1	0
1280	7	61	7	0	0	10	935	0	1	1
1281	7	62	6	0	0	6	621	0	1	1
1282	1	8	7	0	0	0	165	1	0	1
1282	7	68	5	0	0	4	437	0	1	1
1283	7	64	8	0	0	18	1980	0	1	1
1284	7	66	11	0	0	4	437	0	1	1
1285	7	69	1	0	0	16	1836	0	1	1
1286	1	1	6	0	0	0	165	0	1	1
1286	5	41	58	0	0	0	165	0	1	0
1286	7	67	12	0	0	4	437	0	1	1
1287	7	63	3	0	0	14	1527	0	1	1
1288	7	70	2	0	0	12	1191	0	1	1
1289	5	44	105	0	0	0	165	0	1	0
1289	7	61	7	0	0	10	935	0	1	1
1290	7	65	4	0	0	6	621	0	1	1
1291	1	9	23	0	0	0	165	0	1	0
1291	7	62	6	0	0	6	621	0	1	1
1292	7	68	5	0	0	4	437	0	1	1
1293	7	64	8	0	0	18	1980	0	1	1
1294	7	69	1	0	0	16	1836	0	1	1
1295	7	66	11	0	0	4	437	0	1	1
1296	1	1	6	0	0	0	165	0	1	1
1296	4	31	93	0	0	0	165	0	1	0
1296	7	67	12	0	0	4	437	0	1	1
1297	7	63	3	0	0	14	1527	0	1	1
1298	7	70	2	0	0	12	1191	0	1	1
1299	4	33	126	0	0	0	165	0	1	0
1299	7	61	7	0	0	10	935	0	1	1
1300	1	10	15	0	0	0	165	0	1	0
1300	7	65	4	0	0	6	621	0	1	1
1301	7	68	5	0	0	4	437	0	1	1
1302	2	19	62	0	0	0	165	0	1	0
1302	3	28	219	0	0	0	165	0	1	0
1302	7	64	8	0	0	18	1980	0	1	1
1303	4	31	93	0	0	0	165	1	0	0
1303	7	62	6	0	0	6	621	0	1	1
1304	7	69	1	0	0	16	1836	0	1	1
1305	7	66	11	0	0	4	437	0	1	1
1306	7	67	12	0	0	4	437	0	1	1
1307	7	63	3	0	0	14	1527	0	1	1
1308	7	70	2	0	0	12	1191	0	1	1
1309	7	61	7	0	0	10	935	0	1	1
1310	7	65	4	0	0	6	621	0	1	1
1311	6	54	55	0	0	0	165	0	1	0
1311	7	68	5	0	0	4	437	0	1	1
1312	1	2	19	0	0	0	165	0	1	0
1312	7	64	8	0	0	18	1980	0	1	1
1313	2	19	62	0	0	0	165	0	1	0
1313	5	43	23	0	0	0	165	0	1	0
1313	7	69	1	0	0	16	1836	0	1	1
1314	7	66	11	0	0	4	437	0	1	1
1315	5	50	45	0	0	0	165	0	1	0
1315	7	62	6	0	0	6	621	0	1	1
1316	3	30	59	0	0	0	165	0	1	0
1316	7	67	12	0	0	4	437	0	1	1
1317	1	4	3	0	0	0	165	0	1	1
1317	2	13	116	0	0	0	165	0	1	0
1317	6	53	12	0	0	0	165	0	1	0
1317	7	63	3	0	0	14	1527	0	1	1
1318	1	1	6	0	0	0	165	0	1	1
1318	7	70	2	0	0	12	1191	0	1	1
1319	7	61	7	0	0	10	935	0	1	1
1320	7	68	5	0	0	4	437	0	1	1
1321	7	64	8	0	0	18	1980	0	1	1
1322	2	18	36	0	0	0	165	0	1	0
1322	3	22	160	0	0	0	165	0	1	0
1322	7	69	1	0	0	16	1836	0	1	1
1323	7	65	4	0	0	6	621	0	1	1
1324	7	66	11	0	0	4	437	0	1	1
1325	7	67	12	0	0	4	437	0	1	1
1326	5	45	33	0	0	0	165	0	1	0
1326	7	62	6	0	0	6	621	0	1	1
1327	2	15	99	0	0	0	165	0	1	0
1327	7	63	3	0	0	14	1527	0	1	1
1328	1	4	3	0	0	0	165	0	1	1
1328	4	34	89	0	0	0	165	0	1	0
1328	7	70	2	0	0	12	1191	0	1	1
1329	1	1	6	0	0	0	165	0	1	1
1329	2	18	36	0	0	0	165	1	0	0
1329	4	31	93	0	0	0	165	0	1	0
1329	7	61	7	0	0	10	935	0	1	1
1330	7	64	8	0	0	18	1980	0	1	1
1331	3	24	94	0	0	0	165	0	1	0
1331	7	68	5	0	0	4	437	0	1	1
1332	3	26	102	0	0	0	165	0	1	0
1332	7	69	1	0	0	16	1836	0	1	1
1333	1	2	19	0	0	0	165	0	1	0
1333	7	66	11	0	0	4	437	0	1	1
1334	5	44	105	0	0	0	165	0	1	0
1334	7	65	4	0	0	6	621	0	1	1
1335	1	5	49	0	0	0	165	0	1	0
1335	3	28	219	0	0	0	165	0	1	0
1335	7	67	12	0	0	4	437	0	1	1
1336	7	63	3	0	0	14	1527	0	1	1
1337	7	70	2	0	0	12	1191	0	1	1
1338	1	4	3	0	0	0	165	0	1	1
1338	5	50	45	0	0	0	165	0	1	0
1338	7	62	6	0	0	6	621	0	1	1
1339	1	1	6	0	0	0	165	0	1	1
1339	6	53	12	0	0	0	165	0	1	0
1339	7	61	7	0	0	10	935	0	1	1
1340	1	2	19	0	0	0	165	1	0	1
1340	5	46	56	0	0	0	165	0	1	0
1340	7	64	8	0	0	18	1980	0	1	1
1341	7	68	5	0	0	4	437	0	1	1
1342	1	5	49	0	0	0	165	1	0	0
1342	7	69	1	0	0	16	1836	0	1	1
1343	7	66	11	0	0	4	437	0	1	1
1344	7	67	12	0	0	4	437	0	1	1
1345	6	57	1	0	0	0	165	0	1	0
1345	7	63	3	0	0	14	1527	0	1	1
1346	1	9	23	0	0	0	165	0	1	0
1346	6	53	12	0	0	0	165	1	0	0
1346	7	70	2	0	0	12	1191	0	1	1
1347	7	65	4	0	0	6	621	0	1	1
1348	7	61	7	0	0	10	935	0	1	1
1349	7	62	6	0	0	6	621	0	1	1
1350	3	23	23	0	0	0	165	0	1	0
1350	7	64	8	0	0	18	1980	0	1	1
1351	1	4	3	0	0	0	165	0	1	1
1351	7	69	1	0	0	16	1836	0	1	1
1352	1	1	6	0	0	0	165	0	1	1
1352	7	68	5	0	0	4	437	0	1	1
1353	1	9	23	0	0	0	165	1	0	1
1353	7	66	11	0	0	4	437	0	1	1
1354	7	63	3	0	0	14	1527	0	1	1
1355	1	7	8	0	0	0	165	0	1	0
1355	7	67	12	0	0	4	437	0	1	1
1356	7	70	2	0	0	12	1191	0	1	1
1357	7	61	7	0	0	10	935	0	1	1
1358	1	9	23	0	0	0	165	0	1	0
1358	7	65	4	0	0	6	621	0	1	1
1359	7	62	6	0	0	6	621	0	1	1
1360	6	59	3	0	0	0	165	0	1	0
1360	7	64	8	0	0	18	1980	0	1	1
1361	7	69	1	0	0	16	1836	0	1	1
1362	7	68	5	0	0	4	437	0	1	1
1363	2	20	15	0	0	0	165	0	1	0
1363	7	66	11	0	0	4	437	0	1	1
1364	1	1	6	0	0	0	165	0	1	1
1364	2	17	21	0	0	0	165	0	1	0
1364	7	63	3	0	0	14	1527	0	1	1
1365	1	9	23	0	0	0	165	1	0	1
