% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi
1011	2	14	108	0	0	165	0	1
1011	3	22	160	0	0	165	0	1
1011	4	33	126	0	0	165	0	1
1011	5	48	77	0	0	165	0	1
1011	6	54	55	0	0	165	0	1
1011	7	66	11	0	4	437	0	1
1012	1	6	59	0	0	165	0	1
1012	2	13	116	0	0	165	0	1
1012	3	28	219	0	0	165	0	1
1012	4	35	145	0	0	165	0	1
1012	5	44	105	0	0	165	0	1
1012	6	51	81	0	0	165	0	1
1012	7	67	12	0	4	437	0	1
1013	1	4	3	0	0	165	0	1
1013	2	20	15	0	0	165	0	1
1013	3	21	237	0	0	165	0	1
1013	4	39	74	0	0	165	1	0
1013	5	42	12	0	0	165	0	1
1013	6	60	8	0	0	165	1	0
1013	7	64	8	0	18	1980	0	1
1014	1	1	6	0	0	165	0	1
1014	2	17	21	0	0	165	0	1
1014	3	23	23	0	0	165	0	1
1014	4	40	33	0	0	165	0	1
1014	5	43	23	0	0	165	0	1
1014	6	57	1	0	0	165	0	1
1014	7	69	1	0	16	1836	0	1
1015	1	8	7	0	0	165	0	1
1015	2	11	34	0	0	165	0	1
1015	3	30	59	0	0	165	0	1
1015	4	38	37	0	0	165	0	1
1015	5	45	33	0	0	165	0	1
1015	6	58	2	0	0	165	0	1
1015	7	63	3	0	14	1527	0	1
1016	1	7	8	0	0	165	0	1
1016	2	18	36	0	0	165	0	1
1016	3	27	65	0	0	165	0	1
1016	4	37	42	0	0	165	0	1
1016	5	50	45	0	0	165	0	1
1016	6	59	3	0	0	165	0	1
1016	7	70	2	0	12	1191	0	1
1017	1	10	15	0	0	165	0	1
1017	2	15	99	0	0	165	1	0
1017	3	29	85	0	0	165	0	1
1017	4	39	74	0	0	165	0	1
1017	5	49	67	0	0	165	1	0
1017	6	60	8	0	0	165	0	1
1017	7	61	7	0	10	935	0	1
1018	1	2	19	0	0	165	0	1
1018	2	14	108	0	0	165	1	0
1018	3	24	94	0	0	165	0	1
1018	4	34	89	0	0	165	0	1
1018	5	47	49	0	0	165	0	1
1018	6	53	12	0	0	165	0	1
1018	7	68	5	0	4	437	0	1
1019	1	9	23	0	0	165	0	1
1019	2	16	44	0	0	165	0	1
1019	3	26	102	0	0	165	0	1
1019	4	31	93	0	0	165	0	1
1019	5	46	56	0	0	165	0	1
1019	6	52	30	0	0	165	0	1
1019	7	66	11	0	4	437	0	1
1020	1	5	49	0	0	165	0	1
1020	2	19	62	0	0	165	0	1
1020	3	25	123	0	0	165	0	1
1020	4	32	110	0	0	165	0	1
1020	5	41	58	0	0	165	0	1
1020	6	55	40	0	0	165	0	1
1020	7	67	12	0	4	437	0	1
1021	1	3	58	0	0	165	0	1
1021	2	12	73	0	0	165	0	1
1021	3	22	160	0	0	165	0	1
1021	4	36	121	0	0	165	0	1
1021	5	49	67	0	0	165	0	1
1021	6	56	54	0	0	165	0	1
1021	7	65	4	0	6	621	0	1
1022	1	8	7	0	0	165	1	0
1022	2	15	99	0	0	165	0	1
1022	3	28	219	0	0	165	0	1
1022	4	33	126	0	0	165	0	1
1022	5	48	77	0	0	165	0	1
1022	6	54	55	0	0	165	0	1
1022	7	62	6	0	6	621	0	1
1023	1	6	59	0	0	165	0	1
1023	2	14	108	0	0	165	0	1
1023	3	21	237	0	0	165	0	1
1023	4	35	145	0	0	165	0	1
1023	5	44	105	0	0	165	0	1
1023	6	51	81	0	0	165	0	1
1023	7	64	8	0	18	1980	0	1
1024	1	4	3	0	0	165	0	1
1024	2	13	116	0	0	165	0	1
1024	3	29	85	0	0	165	1	0
1024	4	40	33	0	0	165	0	1
1024	5	42	12	0	0	165	0	1
1024	6	57	1	0	0	165	0	1
1024	7	69	1	0	16	1836	0	1
1025	1	2	19	0	0	165	1	0
1025	2	20	15	0	0	165	0	1
1025	3	23	23	0	0	165	0	1
1025	4	38	37	0	0	165	0	1
1025	5	43	23	0	0	165	0	1
1025	6	58	2	0	0	165	0	1
1025	7	63	3	0	14	1527	0	1
1026	1	1	6	0	0	165	0	1
1026	2	17	21	0	0	165	0	1
1026	3	30	59	0	0	165	0	1
1026	4	37	42	0	0	165	0	1
1026	5	45	33	0	0	165	0	1
1026	6	59	3	0	0	165	0	1
1026	7	70	2	0	12	1191	0	1
1027	1	8	7	0	0	165	0	1
1027	2	11	34	0	0	165	0	1
1027	3	27	65	0	0	165	0	1
1027	4	39	74	0	0	165	0	1
1027	5	50	45	0	0	165	0	1
1027	6	60	8	0	0	165	0	1
1027	7	61	7	0	10	935	0	1
1028	1	7	8	0	0	165	0	1
1028	2	18	36	0	0	165	0	1
1028	3	29	85	0	0	165	0	1
1028	4	34	89	0	0	165	0	1
1028	5	47	49	0	0	165	0	1
1028	6	53	12	0	0	165	0	1
1028	7	68	5	0	4	437	0	1
1029	1	10	15	0	0	165	0	1
1029	2	16	44	0	0	165	0	1
1029	3	24	94	0	0	165	0	1
1029	4	31	93	0	0	165	0	1
1029	5	46	56	0	0	165	0	1
1029	6	52	30	0	0	165	0	1
1029	7	66	11	0	4	437	0	1
1030	1	2	19	0	0	165	0	1
1030	2	19	62	0	0	165	0	1
1030	3	26	102	0	0	165	0	1
1030	4	32	110	0	0	165	0	1
1030	5	41	58	0	0	165	0	1
1030	6	55	40	0	0	165	0	1
1030	7	67	12	0	4	437	0	1
1031	1	9	23	0	0	165	0	1
1031	2	12	73	0	0	165	0	1
1031	3	25	123	0	0	165	0	1
1031	4	36	121	0	0	165	0	1
1031	5	49	67	0	0	165	0	1
1031	6	56	54	0	0	165	0	1
1031	7	65	4	0	6	621	0	1
1032	1	5	49	0	0	165	0	1
1032	2	15	99	0	0	165	0	1
1032	3	22	160	0	0	165	0	1
1032	4	33	126	0	0	165	0	1
1032	5	48	77	0	0	165	0	1
1032	6	54	55	0	0	165	0	1
1032	7	62	6	0	6	621	0	1
1033	1	3	58	0	0	165	0	1
1033	2	14	108	0	0	165	0	1
1033	3	28	219	0	0	165	0	1
1033	4	35	145	0	0	165	0	1
1033	5	44	105	0	0	165	0	1
1033	6	51	81	0	0	165	0	1
1033	7	64	8	0	18	1980	0	1
1034	1	6	59	0	0	165	0	1
1034	2	13	116	0	0	165	0	1
1034	3	21	237	0	0	165	0	1
1034	4	40	33	0	0	165	0	1
1034	5	42	12	0	0	165	0	1
1034	6	57	1	0	0	165	0	1
1034	7	69	1	0	16	1836	0	1
1035	1	4	3	0	0	165	0	1
1035	2	20	15	0	0	165	0	1
1035	3	23	23	0	0	165	0	1
1035	4	38	37	0	0	165	0	1
1035	5	43	23	0	0	165	0	1
1035	6	58	2	0	0	165	0	1
1035	7	63	3	0	14	1527	0	1
1036	1	1	6	0	0	165	0	1
1036	2	17	21	0	0	165	0	1
1036	3	30	59	0	0	165	0	1
1036	4	37	42	0	0	165	0	1
1036	5	45	33	0	0	165	0	1
1036	6	59	3	0	0	165	0	1
1036	7	70	2	0	12	1191	0	1
1037	1	8	7	0	0	165	0	1
1037	2	11	34	0	0	165	0	1
1037	3	27	65	0	0	165	0	1
1037	4	39	74	0	0	165	0	1
1037	5	50	45	0	0	165	0	1
1037	6	60	8	0	0	165	0	1
1037	7	61	7	0	10	935	0	1
1038	1	7	8	0	0	165	0	1
1038	2	18	36	0	0	165	0	1
1038	3	29	85	0	0	165	0	1
1038	4	34	89	0	0	165	0	1
1038	5	47	49	0	0	165	0	1
1038	6	56	54	0	0	165	1	0
1038	7	68	5	0	4	437	0	1
1039	1	10	15	0	0	165	0	1
1039	2	16	44	0	0	165	0	1
1039	3	24	94	0	0	165	0	1
1039	4	31	93	0	0	165	0	1
1039	5	46	56	0	0	165	0	1
1039	6	53	12	0	0	165	0	1
1039	7	66	11	0	4	437	0	1
1040	1	2	19	0	0	165	0	1
1040	2	19	62	0	0	165	0	1
1040	3	26	102	0	0	165	0	1
1040	4	32	110	0	0	165	0	1
1040	5	41	58	0	0	165	0	1
1040	6	52	30	0	0	165	0	1
1040	7	67	12	0	4	437	0	1
1041	1	9	23	0	0	165	0	1
1041	2	12	73	0	0	165	0	1
1041	3	21	237	0	0	165	1	0
1041	4	36	121	0	0	165	0	1
1041	5	49	67	0	0	165	0	1
1041	6	55	40	0	0	165	0	1
1041	7	65	4	0	6	621	0	1
1042	1	5	49	0	0	165	0	1
1042	2	20	15	0	0	165	1	0
1042	3	25	123	0	0	165	0	1
1042	4	33	126	0	0	165	0	1
1042	5	48	77	0	0	165	0	1
1042	6	56	54	0	0	165	0	1
1042	7	62	6	0	6	621	0	1
1043	1	3	58	0	0	165	0	1
1043	2	15	99	0	0	165	0	1
1043	3	22	160	0	0	165	0	1
1043	4	35	145	0	0	165	0	1
1043	5	44	105	0	0	165	0	1
1043	6	54	55	0	0	165	0	1
1043	7	64	8	0	18	1980	0	1
1044	1	6	59	0	0	165	0	1
1044	2	14	108	0	0	165	0	1
1044	3	28	219	0	0	165	0	1
1044	4	40	33	0	0	165	0	1
1044	5	42	12	0	0	165	0	1
1044	6	51	81	0	0	165	0	1
1044	7	69	1	0	16	1836	0	1
1045	1	4	3	0	0	165	0	1
1045	2	13	116	0	0	165	0	1
1045	3	21	237	0	0	165	0	1
1045	4	38	37	0	0	165	0	1
1045	5	43	23	0	0	165	0	1
1045	6	57	1	0	0	165	0	1
1045	7	63	3	0	14	1527	0	1
1046	1	1	6	0	0	165	0	1
1046	2	20	15	0	0	165	0	1
1046	3	23	23	0	0	165	0	1
1046	4	37	42	0	0	165	0	1
1046	5	45	33	0	0	165	0	1
1046	6	58	2	0	0	165	0	1
1046	7	70	2	0	12	1191	0	1
1047	1	2	19	0	0	165	1	0
1047	2	17	21	0	0	165	0	1
1047	3	30	59	0	0	165	0	1
1047	4	39	74	0	0	165	0	1
1047	5	50	45	0	0	165	0	1
1047	6	59	3	0	0	165	0	1
1047	7	61	7	0	10	935	0	1
1048	1	9	23	0	0	165	1	0
1048	2	11	34	0	0	165	0	1
1048	3	27	65	0	0	165	0	1
1048	4	34	89	0	0	165	0	1
1048	5	47	49	0	0	165	0	1
1048	6	60	8	0	0	165	0	1
1048	7	68	5	0	4	437	0	1
1049	1	8	7	0	0	165	0	1
1049	2	20	15	0	0	165	2	0
1049	3	29	85	0	0	165	0	1
1049	4	31	93	0	0	165	0	1
1049	5	46	56	0	0	165	0	1
1049	6	53	12	0	0	165	0	1
1049	7	66	11	0	4	437	0	1
1050	1	3	58	0	0	165	1	0
1050	2	18	36	0	0	165	0	1
1050	3	24	94	0	0	165	0	1
1050	4	32	110	0	0	165	0	1
1050	5	41	58	0	0	165	0	1
1050	6	52	30	0	0	165	0	1
1050	7	67	12	0	4	437	0	1
1051	1	7	8	0	0	165	0	1
1051	2	16	44	0	0	165	0	1
1051	3	26	102	0	0	165	0	1
1051	4	36	121	0	0	165	0	1
1051	5	49	67	0	0	165	0	1
1051	6	55	40	0	0	165	0	1
1051	7	65	4	0	6	621	0	1
1052	1	10	15	0	0	165	0	1
1052	2	13	116	0	0	165	1	0
1052	3	25	123	0	0	165	0	1
1052	4	33	126	0	0	165	0	1
1052	5	48	77	0	0	165	0	1
1052	6	56	54	0	0	165	0	1
1052	7	62	6	0	6	621	0	1
1053	1	2	19	0	0	165	0	1
1053	2	19	62	0	0	165	0	1
1053	3	22	160	0	0	165	0	1
1053	4	35	145	0	0	165	0	1
1053	5	44	105	0	0	165	0	1
1053	6	54	55	0	0	165	0	1
1053	7	64	8	0	18	1980	0	1
1054	1	9	23	0	0	165	0	1
1054	2	12	73	0	0	165	0	1
1054	3	28	219	0	0	165	0	1
1054	4	40	33	0	0	165	0	1
1054	5	42	12	0	0	165	0	1
1054	6	51	81	0	0	165	0	1
1054	7	69	1	0	16	1836	0	1
1055	1	5	49	0	0	165	0	1
1055	2	11	34	0	0	165	1	0
1055	3	21	237	0	0	165	0	1
1055	4	38	37	0	0	165	0	1
1055	5	43	23	0	0	165	0	1
1055	6	57	1	0	0	165	0	1
1055	7	63	3	0	14	1527	0	1
1056	1	8	7	0	0	165	1	0
1056	2	15	99	0	0	165	0	1
1056	3	23	23	0	0	165	0	1
1056	4	37	42	0	0	165	0	1
1056	5	45	33	0	0	165	0	1
1056	6	58	2	0	0	165	0	1
1056	7	70	2	0	12	1191	0	1
1057	1	3	58	0	0	165	0	1
1057	2	18	36	0	0	165	1	0
1057	3	30	59	0	0	165	0	1
1057	4	39	74	0	0	165	0	1
1057	5	50	45	0	0	165	0	1
1057	6	59	3	0	0	165	0	1
1057	7	61	7	0	10	935	0	1
1058	1	6	59	0	0	165	0	1
1058	2	14	108	0	0	165	0	1
1058	3	27	65	0	0	165	0	1
1058	4	34	89	0	0	165	0	1
1058	5	47	49	0	0	165	0	1
1058	6	60	8	0	0	165	0	1
1058	7	68	5	0	4	437	0	1
1059	1	4	3	0	0	165	0	1
1059	2	13	116	0	0	165	0	1
1059	3	25	123	0	0	165	1	0
1059	4	31	93	0	0	165	0	1
1059	5	46	56	0	0	165	0	1
1059	6	53	12	0	0	165	0	1
1059	7	66	11	0	4	437	0	1
1060	1	1	6	0	0	165	0	1
1060	2	20	15	0	0	165	0	1
1060	3	29	85	0	0	165	0	1
1060	4	32	110	0	0	165	0	1
1060	5	41	58	0	0	165	0	1
1060	6	52	30	0	0	165	0	1
1060	7	67	12	0	4	437	0	1
1061	1	9	23	0	0	165	1	0
1061	2	17	21	0	0	165	0	1
1061	3	24	94	0	0	165	0	1
1061	4	36	121	0	0	165	0	1
1061	5	42	12	0	0	165	1	0
1061	6	55	40	0	0	165	0	1
1061	7	64	8	0	18	1980	0	1
1062	1	8	7	0	0	165	0	1
1062	2	11	34	0	0	165	0	1
1062	3	26	102	0	0	165	0	1
1062	4	33	126	0	0	165	0	1
1062	5	43	23	0	0	165	1	0
1062	6	56	54	0	0	165	0	1
1062	7	69	1	0	16	1836	0	1
1063	1	7	8	0	0	165	0	1
1063	2	18	36	0	0	165	0	1
1063	3	25	123	0	0	165	0	1
1063	4	35	145	0	0	165	0	1
1063	5	49	67	0	0	165	0	1
1063	6	54	55	0	0	165	0	1
1063	7	65	4	0	6	621	0	1
1064	1	10	15	0	0	165	0	1
1064	2	16	44	0	0	165	0	1
1064	3	22	160	0	0	165	0	1
1064	4	39	74	0	0	165	1	0
1064	5	48	77	0	0	165	0	1
1064	6	51	81	0	0	165	0	1
1064	7	62	6	0	6	621	0	1
1065	1	2	19	0	0	165	0	1
1065	2	19	62	0	0	165	0	1
1065	3	28	219	0	0	165	0	1
1065	4	40	33	0	0	165	0	1
1065	5	44	105	0	0	165	0	1
1065	6	57	1	0	0	165	0	1
1065	7	63	3	0	14	1527	0	1
1066	1	9	23	0	0	165	0	1
1066	2	12	73	0	0	165	0	1
1066	3	21	237	0	0	165	0	1
1066	4	38	37	0	0	165	0	1
1066	5	46	56	0	0	165	1	0
1066	6	58	2	0	0	165	0	1
1066	7	70	2	0	12	1191	0	1
1067	1	5	49	0	0	165	0	1
1067	2	15	99	0	0	165	0	1
1067	3	23	23	0	0	165	0	1
1067	4	32	110	0	0	165	1	0
1067	5	42	12	0	0	165	0	1
1067	6	59	3	0	0	165	0	1
1067	7	61	7	0	10	935	0	1
1068	1	3	58	0	0	165	0	1
1068	2	14	108	0	0	165	0	1
1068	3	30	59	0	0	165	0	1
1068	4	37	42	0	0	165	0	1
1068	5	43	23	0	0	165	0	1
1068	6	60	8	0	0	165	0	1
1068	7	68	5	0	4	437	0	1
1069	1	6	59	0	0	165	0	1
1069	2	13	116	0	0	165	0	1
1069	3	27	65	0	0	165	0	1
1069	4	39	74	0	0	165	0	1
1069	5	45	33	0	0	165	0	1
1069	6	53	12	0	0	165	0	1
1069	7	66	11	0	4	437	0	1
1070	1	4	3	0	0	165	0	1
1070	2	20	15	0	0	165	0	1
1070	3	29	85	0	0	165	0	1
1070	4	35	145	0	0	165	1	0
1070	5	50	45	0	0	165	0	1
1070	6	52	30	0	0	165	0	1
1070	7	67	12	0	4	437	0	1
1071	1	1	6	0	0	165	0	1
1071	2	17	21	0	0	165	0	1
1071	3	24	94	0	0	165	0	1
1071	4	34	89	0	0	165	0	1
1071	5	47	49	0	0	165	0	1
1071	6	55	40	0	0	165	0	1
1071	7	64	8	0	18	1980	0	1
1072	1	8	7	0	0	165	0	1
1072	2	11	34	0	0	165	0	1
1072	3	26	102	0	0	165	0	1
1072	4	31	93	0	0	165	0	1
1072	5	46	56	0	0	165	0	1
1072	6	56	54	0	0	165	0	1
1072	7	69	1	0	16	1836	0	1
1073	1	9	23	0	0	165	1	0
1073	2	18	36	0	0	165	0	1
1073	3	25	123	0	0	165	0	1
1073	4	32	110	0	0	165	0	1
1073	5	41	58	0	0	165	0	1
1073	6	54	55	0	0	165	0	1
1073	7	63	3	0	14	1527	0	1
1074	1	7	8	0	0	165	0	1
1074	2	16	44	0	0	165	0	1
1074	3	22	160	0	0	165	0	1
1074	4	36	121	0	0	165	0	1
1074	5	49	67	0	0	165	0	1
1074	6	51	81	0	0	165	0	1
1074	7	70	2	0	12	1191	0	1
1075	1	10	15	0	0	165	0	1
1075	2	19	62	0	0	165	0	1
1075	3	28	219	0	0	165	0	1
1075	4	33	126	0	0	165	0	1
1075	5	43	23	0	0	165	1	0
1075	6	57	1	0	0	165	0	1
1075	7	65	4	0	6	621	0	1
1076	1	2	19	0	0	165	0	1
1076	2	12	73	0	0	165	0	1
1076	3	21	237	0	0	165	0	1
1076	4	35	145	0	0	165	0	1
1076	5	48	77	0	0	165	0	1
1076	6	58	2	0	0	165	0	1
1076	7	61	7	0	10	935	0	1
1077	1	9	23	0	0	165	0	1
1077	2	15	99	0	0	165	0	1
1077	3	23	23	0	0	165	0	1
1077	4	35	145	0	0	165	2	0
1077	5	44	105	0	0	165	0	1
1077	6	59	3	0	0	165	0	1
1077	7	62	6	0	6	621	0	1
1078	1	5	49	0	0	165	0	1
1078	2	14	108	0	0	165	0	1
1078	3	30	59	0	0	165	0	1
1078	4	40	33	0	0	165	0	1
1078	5	42	12	0	0	165	0	1
1078	6	60	8	0	0	165	0	1
1078	7	68	5	0	4	437	0	1
1079	1	3	58	0	0	165	0	1
1079	2	13	116	0	0	165	0	1
1079	3	27	65	0	0	165	0	1
1079	4	38	37	0	0	165	0	1
1079	5	43	23	0	0	165	0	1
1079	6	53	12	0	0	165	0	1
1079	7	66	11	0	4	437	0	1
1080	1	6	59	0	0	165	0	1
1080	2	20	15	0	0	165	0	1
1080	3	29	85	0	0	165	0	1
1080	4	37	42	0	0	165	0	1
1080	5	45	33	0	0	165	0	1
1080	6	52	30	0	0	165	0	1
1080	7	67	12	0	4	437	0	1
1081	1	4	3	0	0	165	0	1
1081	2	17	21	0	0	165	0	1
1081	3	24	94	0	0	165	0	1
1081	4	39	74	0	0	165	0	1
1081	5	50	45	0	0	165	0	1
1081	6	55	40	0	0	165	0	1
1081	7	64	8	0	18	1980	0	1
1082	1	1	6	0	0	165	0	1
1082	2	11	34	0	0	165	0	1
1082	3	26	102	0	0	165	0	1
1082	4	34	89	0	0	165	0	1
1082	5	47	49	0	0	165	0	1
1082	6	56	54	0	0	165	0	1
1082	7	69	1	0	16	1836	0	1
1083	1	2	19	0	0	165	1	0
1083	2	18	36	0	0	165	0	1
1083	3	25	123	0	0	165	0	1
1083	4	35	145	0	0	165	1	0
1083	5	46	56	0	0	165	0	1
1083	6	54	55	0	0	165	0	1
1083	7	63	3	0	14	1527	0	1
1084	1	8	7	0	0	165	0	1
1084	2	16	44	0	0	165	0	1
1084	3	22	160	0	0	165	0	1
1084	4	31	93	0	0	165	0	1
1084	5	41	58	0	0	165	0	1
1084	6	51	81	0	0	165	0	1
1084	7	70	2	0	12	1191	0	1
1085	1	7	8	0	0	165	0	1
1085	2	19	62	0	0	165	0	1
1085	3	28	219	0	0	165	0	1
1085	4	32	110	0	0	165	0	1
1085	5	49	67	0	0	165	0	1
1085	6	57	1	0	0	165	0	1
1085	7	61	7	0	10	935	0	1
1086	1	3	58	0	0	165	1	0
1086	2	12	73	0	0	165	0	1
1086	3	21	237	0	0	165	0	1
1086	4	36	121	0	0	165	0	1
1086	5	48	77	0	0	165	0	1
1086	6	58	2	0	0	165	0	1
1086	7	65	4	0	6	621	0	1
1087	1	10	15	0	0	165	0	1
1087	2	15	99	0	0	165	0	1
1087	3	23	23	0	0	165	0	1
1087	4	33	126	0	0	165	0	1
1087	5	44	105	0	0	165	0	1
1087	6	59	3	0	0	165	0	1
1087	7	68	5	0	4	437	0	1
1088	1	2	19	0	0	165	0	1
1088	2	17	21	0	0	165	1	0
1088	3	30	59	0	0	165	0	1
1088	4	35	145	0	0	165	0	1
1088	5	42	12	0	0	165	0	1
1088	6	60	8	0	0	165	0	1
1088	7	62	6	0	6	621	0	1
1089	1	9	23	0	0	165	0	1
1089	2	14	108	0	0	165	0	1
1089	3	27	65	0	0	165	0	1
1089	4	34	89	0	0	165	1	0
1089	5	43	23	0	0	165	0	1
1089	6	53	12	0	0	165	0	1
1089	7	66	11	0	4	437	0	1
1090	1	5	49	0	0	165	0	1
1090	2	13	116	0	0	165	0	1
1090	3	29	85	0	0	165	0	1
1090	4	40	33	0	0	165	0	1
1090	5	45	33	0	0	165	0	1
1090	6	52	30	0	0	165	0	1
1090	7	67	12	0	4	437	0	1
1091	1	3	58	0	0	165	0	1
1091	2	20	15	0	0	165	0	1
1091	3	24	94	0	0	165	0	1
1091	4	38	37	0	0	165	0	1
1091	5	50	45	0	0	165	0	1
1091	6	55	40	0	0	165	0	1
1091	7	64	8	0	18	1980	0	1
1092	1	7	8	0	0	165	1	0
1092	2	17	21	0	0	165	0	1
1092	3	28	219	0	0	165	1	0
1092	4	37	42	0	0	165	0	1
1092	5	47	49	0	0	165	0	1
1092	6	56	54	0	0	165	0	1
1092	7	69	1	0	16	1836	0	1
1093	1	6	59	0	0	165	0	1
1093	2	11	34	0	0	165	0	1
1093	3	26	102	0	0	165	0	1
1093	4	39	74	0	0	165	0	1
1093	5	46	56	0	0	165	0	1
1093	6	54	55	0	0	165	0	1
1093	7	63	3	0	14	1527	0	1
1094	1	4	3	0	0	165	0	1
1094	2	18	36	0	0	165	0	1
1094	3	25	123	0	0	165	0	1
1094	4	34	89	0	0	165	0	1
1094	5	41	58	0	0	165	0	1
1094	6	51	81	0	0	165	0	1
1094	7	70	2	0	12	1191	0	1
1095	1	2	19	0	0	165	1	0
1095	2	16	44	0	0	165	0	1
1095	3	22	160	0	0	165	0	1
1095	4	31	93	0	0	165	0	1
1095	5	49	67	0	0	165	0	1
1095	6	57	1	0	0	165	0	1
1095	7	61	7	0	10	935	0	1
1096	1	1	6	0	0	165	0	1
1096	2	19	62	0	0	165	0	1
1096	3	28	219	0	0	165	0	1
1096	4	32	110	0	0	165	0	1
1096	5	48	77	0	0	165	0	1
1096	6	58	2	0	0	165	0	1
1096	7	68	5	0	4	437	0	1
1097	1	8	7	0	0	165	0	1
1097	2	12	73	0	0	165	0	1
1097	3	21	237	0	0	165	0	1
1097	4	36	121	0	0	165	0	1
1097	5	44	105	0	0	165	0	1
1097	6	59	3	0	0	165	0	1
1097	7	66	11	0	4	437	0	1
1098	1	7	8	0	0	165	0	1
1098	2	15	99	0	0	165	0	1
1098	3	23	23	0	0	165	0	1
1098	4	33	126	0	0	165	0	1
1098	5	42	12	0	0	165	0	1
1098	6	60	8	0	0	165	0	1
1098	7	65	4	0	6	621	0	1
1099	1	10	15	0	0	165	0	1
1099	2	14	108	0	0	165	0	1
1099	3	28	219	0	0	165	2	0
1099	4	35	145	0	0	165	0	1
1099	5	43	23	0	0	165	0	1
1099	6	53	12	0	0	165	0	1
1099	7	67	12	0	4	437	0	1
1100	1	2	19	0	0	165	0	1
1100	2	13	116	0	0	165	0	1
1100	3	30	59	0	0	165	0	1
1100	4	40	33	0	0	165	0	1
1100	5	45	33	0	0	165	0	1
1100	6	52	30	0	0	165	0	1
1100	7	62	6	0	6	621	0	1
1101	1	4	3	0	0	165	1	0
1101	2	20	15	0	0	165	0	1
1101	3	27	65	0	0	165	0	1
1101	4	38	37	0	0	165	0	1
1101	5	50	45	0	0	165	0	1
1101	6	55	40	0	0	165	0	1
1101	7	64	8	0	18	1980	0	1
1102	1	9	23	0	0	165	0	1
1102	2	17	21	0	0	165	0	1
1102	3	29	85	0	0	165	0	1
1102	4	37	42	0	0	165	0	1
1102	5	47	49	0	0	165	0	1
1102	6	56	54	0	0	165	0	1
1102	7	69	1	0	16	1836	0	1
1103	1	5	49	0	0	165	0	1
1103	2	19	62	0	0	165	1	0
1103	3	24	94	0	0	165	0	1
1103	4	39	74	0	0	165	0	1
1103	5	46	56	0	0	165	0	1
1103	6	54	55	0	0	165	0	1
1103	7	63	3	0	14	1527	0	1
1104	1	3	58	0	0	165	0	1
1104	2	11	34	0	0	165	0	1
1104	3	26	102	0	0	165	0	1
1104	4	34	89	0	0	165	0	1
1104	5	44	105	0	0	165	1	0
1104	6	51	81	0	0	165	0	1
1104	7	70	2	0	12	1191	0	1
1105	1	6	59	0	0	165	0	1
1105	2	18	36	0	0	165	0	1
1105	3	25	123	0	0	165	0	1
1105	4	31	93	0	0	165	0	1
1105	5	41	58	0	0	165	0	1
1105	6	57	1	0	0	165	0	1
1105	7	61	7	0	10	935	0	1
1106	1	4	3	0	0	165	0	1
1106	2	14	108	0	0	165	1	0
1106	3	22	160	0	0	165	0	1
1106	4	32	110	0	0	165	0	1
1106	5	49	67	0	0	165	0	1
1106	6	58	2	0	0	165	0	1
1106	7	68	5	0	4	437	0	1
1107	1	2	19	0	0	165	1	0
1107	2	16	44	0	0	165	0	1
1107	3	28	219	0	0	165	0	1
